"PartitionKey","RowKey","WeekNumber","MonthNumber","YearNumber","Duration"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","11_3_2020","11","3","2020","50.5"
"89a590ca-884f-4936-b62d-c8f76d79002c","31_7_2020","31","7","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","17_4_2020","17","4","2020","37"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","23_6_2020","23","6","2020","32.5"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","33_8_2020","33","8","2020","43.5"
"d1515707-ab10-49c1-893e-a60b70bd0364","23_6_2020","23","6","2020","32"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","25_6_2020","25","6","2020","43.5"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","14_4_2020","14","4","2020","23"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","29_7_2020","29","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","31_7_2020","31","7","2020","40"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","33_8_2020","33","8","2020","44"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","25_6_2020","25","6","2020","36.5"
"9fbd8b04-ea58-47df-bacb-6f14eedec3fa","27_6_2020","27","6","2020","15.5"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","21_5_2020","21","5","2020","45"
"e881fa18-07fa-4d42-b765-66644d717b65","21_5_2020","21","5","2020","31"
"32cff9bb-65a2-4122-ad00-399992f58ea6","33_8_2020","33","8","2020","40"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","30_7_2020","30","7","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","24_6_2020","24","6","2020","40"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","27_7_2020","27","7","2020","24"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","26_6_2020","26","6","2020","40.25"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","22_5_2020","22","5","2020","40.5"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","18_4_2020","18","4","2020","32.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","30_7_2020","30","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","27_6_2020","27","6","2020","17"
"e072544b-169c-4b5f-89ab-391faece6499","23_6_2020","23","6","2020","32"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","7_2_2020","7","2","2020","40"
"89a590ca-884f-4936-b62d-c8f76d79002c","27_6_2020","27","6","2020","17"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","24_6_2020","24","6","2020","39.25"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","23_6_2020","23","6","2020","33"
"89fe4a65-76ab-4126-82e2-52f425c11f21","29_7_2020","29","7","2020","40"
"89a590ca-884f-4936-b62d-c8f76d79002c","22_5_2020","22","5","2020","40.33333333333333"
"b6380033-1ff3-456e-b518-a7666e0c72e7","23_6_2020","23","6","2020","37.5"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","24_6_2020","24","6","2020","42"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","23_6_2020","23","6","2020","33"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","21_5_2020","21","5","2020","45"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","28_7_2020","28","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","26_6_2020","26","6","2020","41.24999999999999"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","25_6_2020","25","6","2020","41"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","27_6_2020","27","6","2020","15"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","6_2_2020","6","2","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","22_5_2020","22","5","2020","38"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","32_8_2020","32","8","2020","40"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","31_7_2020","31","7","2020","37.5"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","1_12_2019","1","12","2019","8"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","1_1_2020","1","1","2020","17"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","33_8_2020","33","8","2020","34.5"
"dc12c3f1-9757-4406-a012-57758bcad921","26_6_2020","26","6","2020","40"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","26_6_2020","26","6","2020","44.5"
"405035eb-32ab-4625-94cc-a668f73e341c","9_2_2020","9","2","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","24_6_2020","24","6","2020","40"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","31_7_2020","31","7","2020","28.5"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","25_6_2020","25","6","2020","39.25"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","32_8_2020","32","8","2020","40.5"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","31_7_2020","31","7","2020","42.5"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","27_7_2020","27","7","2020","24"
"dc12c3f1-9757-4406-a012-57758bcad921","33_8_2020","33","8","2020","40"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","48_11_2019","48","11","2019","45.5"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","32_8_2020","32","8","2020","40"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","27_6_2020","27","6","2020","16.5"
"e072544b-169c-4b5f-89ab-391faece6499","33_8_2020","33","8","2020","41"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","24_6_2020","24","6","2020","36.25"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","31_7_2020","31","7","2020","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","30_7_2020","30","7","2020","42.5"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","2_1_2020","2","1","2020","40.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","27_7_2020","27","7","2020","24.75"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","26_6_2020","26","6","2020","39.5"
"32cff9bb-65a2-4122-ad00-399992f58ea6","24_6_2020","24","6","2020","43.5"
"1847f009-b425-4e62-8286-f20e52fb7ef5","5_1_2020","5","1","2020","44"
"32cff9bb-65a2-4122-ad00-399992f58ea6","31_7_2020","31","7","2020","40"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","31_7_2020","31","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","12_3_2020","12","3","2020","41.75"
"32cff9bb-65a2-4122-ad00-399992f58ea6","22_5_2020","22","5","2020","41"
"89a590ca-884f-4936-b62d-c8f76d79002c","6_2_2020","6","2","2020","46"
"b6380033-1ff3-456e-b518-a7666e0c72e7","21_5_2020","21","5","2020","32"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","2_1_2020","2","1","2020","40.5"
"d1515707-ab10-49c1-893e-a60b70bd0364","29_7_2020","29","7","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","6_2_2020","6","2","2020","40"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","28_7_2020","28","7","2020","39.5"
"89fe4a65-76ab-4126-82e2-52f425c11f21","17_4_2020","17","4","2020","46.25"
"7cdcb7be-32fa-4231-8271-549422721c9b","32_8_2020","32","8","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","26_6_2020","26","6","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","29_7_2020","29","7","2020","40"
"e881fa18-07fa-4d42-b765-66644d717b65","30_7_2020","30","7","2020","41"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","50_12_2019","50","12","2019","42"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","27_7_2020","27","7","2020","26"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","51_12_2019","51","12","2019","40.5"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","22_5_2020","22","5","2020","40"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","6_2_2020","6","2","2020","41"
"e716fa8b-62e8-463e-afad-ffbef362ade6","23_6_2020","23","6","2020","35.5"
"dc12c3f1-9757-4406-a012-57758bcad921","29_7_2020","29","7","2020","40"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","25_6_2020","25","6","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","15_4_2020","15","4","2020","24"
"405035eb-32ab-4625-94cc-a668f73e341c","7_2_2020","7","2","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","20_5_2020","20","5","2020","42.5"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","27_7_2020","27","7","2020","24"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","3_1_2020","3","1","2020","40.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","26_6_2020","26","6","2020","48.75"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","23_6_2020","23","6","2020","32.5"
"8aa34fdd-8885-4c15-a445-0b413705a326","31_7_2020","31","7","2020","40"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","18_4_2020","18","4","2020","40"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","29_7_2020","29","7","2020","40"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","27_6_2020","27","6","2020","17"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","24_6_2020","24","6","2020","40.5"
"e881fa18-07fa-4d42-b765-66644d717b65","27_6_2020","27","6","2020","16"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","49_11_2019","49","11","2019","40"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","21_5_2020","21","5","2020","43.5"
"e881fa18-07fa-4d42-b765-66644d717b65","22_5_2020","22","5","2020","39.75"
"89a590ca-884f-4936-b62d-c8f76d79002c","32_8_2020","32","8","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","29_7_2020","29","7","2020","40"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","30_7_2020","30","7","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","32_8_2020","32","8","2020","40"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","29_7_2020","29","7","2020","40"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","11_3_2020","11","3","2020","42.833333333333336"
"d1515707-ab10-49c1-893e-a60b70bd0364","32_8_2020","32","8","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","10_3_2020","10","3","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","30_7_2020","30","7","2020","40"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","12_3_2020","12","3","2020","37.75"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","27_6_2020","27","6","2020","16.5"
"e716fa8b-62e8-463e-afad-ffbef362ade6","33_8_2020","33","8","2020","40"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","4_1_2020","4","1","2020","42"
"d1515707-ab10-49c1-893e-a60b70bd0364","27_6_2020","27","6","2020","16"
"89a590ca-884f-4936-b62d-c8f76d79002c","21_5_2020","21","5","2020","32.5"
"b6380033-1ff3-456e-b518-a7666e0c72e7","32_8_2020","32","8","2020","38.5"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","32_8_2020","32","8","2020","39"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","29_7_2020","29","7","2020","40"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","21_5_2020","21","5","2020","31"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","28_7_2020","28","7","2020","40"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","30_7_2020","30","7","2020","40"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","24_6_2020","24","6","2020","36.5"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","32_8_2020","32","8","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","50_11_2019","50","11","2019","41.5"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","33_8_2020","33","8","2020","39.5"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","3_1_2020","3","1","2020","41.5"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","12_3_2020","12","3","2020","48.916666666666664"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","30_7_2020","30","7","2020","40"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","29_7_2020","29","7","2020","40"
"e716fa8b-62e8-463e-afad-ffbef362ade6","29_7_2020","29","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","24_6_2020","24","6","2020","41.5"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","24_6_2020","24","6","2020","40.333333333333336"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","27_6_2020","27","6","2020","16"
"fcf15fac-0256-49af-b093-0235c4585e34","31_7_2020","31","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","24_6_2020","24","6","2020","40"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","28_7_2020","28","7","2020","40"
"32cff9bb-65a2-4122-ad00-399992f58ea6","20_5_2020","20","5","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","25_6_2020","25","6","2020","39"
"e072544b-169c-4b5f-89ab-391faece6499","18_4_2020","18","4","2020","32.75"
"d1515707-ab10-49c1-893e-a60b70bd0364","13_3_2020","13","3","2020","40"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","21_5_2020","21","5","2020","39"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","32_8_2020","32","8","2020","40"
"d1515707-ab10-49c1-893e-a60b70bd0364","27_7_2020","27","7","2020","24"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","26_6_2020","26","6","2020","40"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","27_6_2020","27","6","2020","17"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","14_4_2020","14","4","2020","8"
"7cdcb7be-32fa-4231-8271-549422721c9b","28_7_2020","28","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","51_11_2019","51","11","2019","41.5"
"89a590ca-884f-4936-b62d-c8f76d79002c","29_7_2020","29","7","2020","40"
"d1515707-ab10-49c1-893e-a60b70bd0364","31_7_2020","31","7","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","11_3_2020","11","3","2020","40"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","13_3_2020","13","3","2020","37.75"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","31_7_2020","31","7","2020","40"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","24_6_2020","24","6","2020","54"
"b6380033-1ff3-456e-b518-a7666e0c72e7","26_6_2020","26","6","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","30_7_2020","30","7","2020","40"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","15_4_2020","15","4","2020","24"
"e072544b-169c-4b5f-89ab-391faece6499","28_7_2020","28","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","25_6_2020","25","6","2020","41"
"2da05f36-663d-45bd-bf97-407b305b74bf","29_7_2020","29","7","2020","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","4_1_2020","4","1","2020","40.5"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","23_6_2020","23","6","2020","8"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","28_7_2020","28","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","13_3_2020","13","3","2020","40"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","27_7_2020","27","7","2020","23.75"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","27_6_2020","27","6","2020","16"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","52_11_2019","52","11","2019","15.5"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","26_6_2020","26","6","2020","41.5"
"7cdcb7be-32fa-4231-8271-549422721c9b","31_7_2020","31","7","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","31_7_2020","31","7","2020","40"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","51_12_2019","51","12","2019","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","29_7_2020","29","7","2020","42.5"
"e881fa18-07fa-4d42-b765-66644d717b65","28_7_2020","28","7","2020","40"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","30_7_2020","30","7","2020","40"
"7cdcb7be-32fa-4231-8271-549422721c9b","21_5_2020","21","5","2020","33"
"dc12c3f1-9757-4406-a012-57758bcad921","4_1_2020","4","1","2020","40.5"
"d1515707-ab10-49c1-893e-a60b70bd0364","28_7_2020","28","7","2020","40"
"e072544b-169c-4b5f-89ab-391faece6499","30_7_2020","30","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","4_1_2020","4","1","2020","43"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","30_7_2020","30","7","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","8_2_2020","8","2","2020","40.5"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","30_7_2020","30","7","2020","40"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","21_5_2020","21","5","2020","32"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","20_5_2020","20","5","2020","47"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","23_6_2020","23","6","2020","32"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","30_7_2020","30","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","16_4_2020","16","4","2020","32"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","32_8_2020","32","8","2020","41"
"e716fa8b-62e8-463e-afad-ffbef362ade6","21_5_2020","21","5","2020","33.5"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","29_7_2020","29","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","8_2_2020","8","2","2020","46"
"89fe4a65-76ab-4126-82e2-52f425c11f21","9_2_2020","9","2","2020","35"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","31_7_2020","31","7","2020","40"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","27_7_2020","27","7","2020","22"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","19_5_2020","19","5","2020","40.75"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","28_7_2020","28","7","2020","41.25"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","20_5_2020","20","5","2020","41"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","28_7_2020","28","7","2020","40"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","51_11_2019","51","11","2019","40"
"32cff9bb-65a2-4122-ad00-399992f58ea6","11_3_2020","11","3","2020","42"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","30_7_2020","30","7","2020","40"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","30_7_2020","30","7","2020","41.75"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","12_3_2020","12","3","2020","40.25"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","27_7_2020","27","7","2020","23.5"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","49_12_2019","49","12","2019","40"
"dc12c3f1-9757-4406-a012-57758bcad921","17_4_2020","17","4","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","12_3_2020","12","3","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","18_4_2020","18","4","2020","32"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","15_4_2020","15","4","2020","24"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","23_6_2020","23","6","2020","32"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","30_7_2020","30","7","2020","40"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","12_3_2020","12","3","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","20_5_2020","20","5","2020","40"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","23_6_2020","23","6","2020","33"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","22_5_2020","22","5","2020","40"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","28_7_2020","28","7","2020","40"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","30_7_2020","30","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","22_5_2020","22","5","2020","40"
"1847f009-b425-4e62-8286-f20e52fb7ef5","14_3_2020","14","3","2020","17"
"1847f009-b425-4e62-8286-f20e52fb7ef5","14_4_2020","14","4","2020","23.75"
"2da05f36-663d-45bd-bf97-407b305b74bf","18_4_2020","18","4","2020","33"
"2da05f36-663d-45bd-bf97-407b305b74bf","18_5_2020","18","5","2020","2"
"2da05f36-663d-45bd-bf97-407b305b74bf","31_7_2020","31","7","2020","40"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","30_7_2020","30","7","2020","41"
"dc12c3f1-9757-4406-a012-57758bcad921","27_6_2020","27","6","2020","17.5"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","12_3_2020","12","3","2020","44.5"
"dc12c3f1-9757-4406-a012-57758bcad921","5_1_2020","5","1","2020","40"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","29_7_2020","29","7","2020","40"
"d1515707-ab10-49c1-893e-a60b70bd0364","6_2_2020","6","2","2020","40"
"89a590ca-884f-4936-b62d-c8f76d79002c","30_7_2020","30","7","2020","40"
"8aa34fdd-8885-4c15-a445-0b413705a326","21_5_2020","21","5","2020","32.5"
"7cdcb7be-32fa-4231-8271-549422721c9b","14_3_2020","14","3","2020","15"
"7cdcb7be-32fa-4231-8271-549422721c9b","14_4_2020","14","4","2020","25.25"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","30_7_2020","30","7","2020","40"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","8_2_2020","8","2","2020","38"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","29_7_2020","29","7","2020","40"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","52_12_2019","52","12","2019","16"
"2da05f36-663d-45bd-bf97-407b305b74bf","28_7_2020","28","7","2020","40"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","20_5_2020","20","5","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","28_7_2020","28","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","7_2_2020","7","2","2020","44.5"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","14_3_2020","14","3","2020","17"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","14_4_2020","14","4","2020","27"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","30_7_2020","30","7","2020","40"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","14_3_2020","14","3","2020","16.25"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","14_4_2020","14","4","2020","25.25"
"1847f009-b425-4e62-8286-f20e52fb7ef5","8_2_2020","8","2","2020","42"
"89fe4a65-76ab-4126-82e2-52f425c11f21","19_5_2020","19","5","2020","41"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","27_7_2020","27","7","2020","24"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","20_5_2020","20","5","2020","43.5"
"e881fa18-07fa-4d42-b765-66644d717b65","10_3_2020","10","3","2020","48"
"e072544b-169c-4b5f-89ab-391faece6499","29_7_2020","29","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","6_2_2020","6","2","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","16_4_2020","16","4","2020","32.25"
"dc12c3f1-9757-4406-a012-57758bcad921","13_3_2020","13","3","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","19_5_2020","19","5","2020","45"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","20_5_2020","20","5","2020","40"
"2da05f36-663d-45bd-bf97-407b305b74bf","6_2_2020","6","2","2020","45.25"
"2da05f36-663d-45bd-bf97-407b305b74bf","7_2_2020","7","2","2020","44.5"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","7_2_2020","7","2","2020","40"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","17_4_2020","17","4","2020","39.5"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","31_7_2020","31","7","2020","40"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","19_5_2020","19","5","2020","41.5"
"89a590ca-884f-4936-b62d-c8f76d79002c","19_5_2020","19","5","2020","40.25"
"9fbd8b04-ea58-47df-bacb-6f14eedec3fa","31_7_2020","31","7","2020","40"
