"PartitionKey","RowKey","WeekNumber","MonthNumber","YearNumber","Duration"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","18_4_2020","18","4","2020","33"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","9_2_2020","9","2","2020","48"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","15_4_2020","15","4","2020","24"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","12_3_2020","12","3","2020","42.5"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","14_3_2020","14","3","2020","16"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","19_5_2020","19","5","2020","40.25"
"e881fa18-07fa-4d42-b765-66644d717b65","18_4_2020","18","4","2020","32"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","8_2_2020","8","2","2020","8"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","11_3_2020","11","3","2020","55"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","10_3_2020","10","3","2020","53"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","27_6_2020","27","6","2020","16.5"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","31_7_2020","31","7","2020","40"
"e881fa18-07fa-4d42-b765-66644d717b65","11_3_2020","11","3","2020","50"
"e881fa18-07fa-4d42-b765-66644d717b65","12_3_2020","12","3","2020","33.75"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","30_7_2020","30","7","2020","40"
"1847f009-b425-4e62-8286-f20e52fb7ef5","19_5_2020","19","5","2020","41.5"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","30_7_2020","30","7","2020","40"
"1847f009-b425-4e62-8286-f20e52fb7ef5","9_2_2020","9","2","2020","40.5"
"e716fa8b-62e8-463e-afad-ffbef362ade6","16_4_2020","16","4","2020","32.5"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","28_7_2020","28","7","2020","40"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","25_6_2020","25","6","2020","40.5"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","15_4_2020","15","4","2020","8"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","20_5_2020","20","5","2020","43"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","13_3_2020","13","3","2020","8"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","13_3_2020","13","3","2020","40"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","15_4_2020","15","4","2020","24"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","7_2_2020","7","2","2020","52"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","9_2_2020","9","2","2020","10"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","15_4_2020","15","4","2020","25.25"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","24_6_2020","24","6","2020","40"
"e716fa8b-62e8-463e-afad-ffbef362ade6","31_7_2020","31","7","2020","40"
"7cdcb7be-32fa-4231-8271-549422721c9b","29_7_2020","29","7","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","31_7_2020","31","7","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","6_2_2020","6","2","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","7_2_2020","7","2","2020","40"
"89a590ca-884f-4936-b62d-c8f76d79002c","17_4_2020","17","4","2020","40.75"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","27_6_2020","27","6","2020","19"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","17_4_2020","17","4","2020","40.75"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","22_5_2020","22","5","2020","42.5"
"e881fa18-07fa-4d42-b765-66644d717b65","31_7_2020","31","7","2020","36.5"
"8aa34fdd-8885-4c15-a445-0b413705a326","7_2_2020","7","2","2020","40"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","32_8_2020","32","8","2020","8"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","30_7_2020","30","7","2020","40"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","21_5_2020","21","5","2020","34.5"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","31_7_2020","31","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","29_7_2020","29","7","2020","40"
"e716fa8b-62e8-463e-afad-ffbef362ade6","30_7_2020","30","7","2020","40"
"32cff9bb-65a2-4122-ad00-399992f58ea6","27_6_2020","27","6","2020","19"
"89fe4a65-76ab-4126-82e2-52f425c11f21","14_3_2020","14","3","2020","14.5"
"89fe4a65-76ab-4126-82e2-52f425c11f21","14_4_2020","14","4","2020","25.25"
"fcf15fac-0256-49af-b093-0235c4585e34","16_4_2020","16","4","2020","31.833333333333332"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","1_11_2019","1","11","2019","8"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","1_0_2020","1","0","2020","15"
"dc12c3f1-9757-4406-a012-57758bcad921","9_2_2020","9","2","2020","40"
"7cdcb7be-32fa-4231-8271-549422721c9b","17_4_2020","17","4","2020","40.083333333333336"
"dc12c3f1-9757-4406-a012-57758bcad921","6_2_2020","6","2","2020","40.5"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","17_4_2020","17","4","2020","40.5"
"fcf15fac-0256-49af-b093-0235c4585e34","11_3_2020","11","3","2020","38.5"
"fcf15fac-0256-49af-b093-0235c4585e34","12_3_2020","12","3","2020","41.25"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","1_1_2020","1","1","2020","16"
"32cff9bb-65a2-4122-ad00-399992f58ea6","28_7_2020","28","7","2020","40"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","10_3_2020","10","3","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","28_7_2020","28","7","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","27_7_2020","27","7","2020","24"
"b6380033-1ff3-456e-b518-a7666e0c72e7","27_7_2020","27","7","2020","24.25"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","27_6_2020","27","6","2020","16"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","18_4_2020","18","4","2020","32"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","28_7_2020","28","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","8_2_2020","8","2","2020","40"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","27_7_2020","27","7","2020","24"
"dc12c3f1-9757-4406-a012-57758bcad921","32_8_2020","32","8","2020","40"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","31_7_2020","31","7","2020","40"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","7_2_2020","7","2","2020","8.5"
"8aa34fdd-8885-4c15-a445-0b413705a326","17_4_2020","17","4","2020","41.25"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","14_3_2020","14","3","2020","16"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","14_4_2020","14","4","2020","24.5"
"d1515707-ab10-49c1-893e-a60b70bd0364","7_2_2020","7","2","2020","40"
"e072544b-169c-4b5f-89ab-391faece6499","31_7_2020","31","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","31_7_2020","31","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","15_4_2020","15","4","2020","20.5"
"89a590ca-884f-4936-b62d-c8f76d79002c","9_2_2020","9","2","2020","32.5"
"1847f009-b425-4e62-8286-f20e52fb7ef5","4_1_2020","4","1","2020","38"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","1_12_2019","1","12","2019","8"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","7_2_2020","7","2","2020","41.5"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","28_7_2020","28","7","2020","37.75"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","8_2_2020","8","2","2020","41.5"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","29_7_2020","29","7","2020","41"
"e716fa8b-62e8-463e-afad-ffbef362ade6","27_7_2020","27","7","2020","24"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","12_3_2020","12","3","2020","40"
"d1515707-ab10-49c1-893e-a60b70bd0364","10_3_2020","10","3","2020","40"
"32cff9bb-65a2-4122-ad00-399992f58ea6","19_5_2020","19","5","2020","41.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","8_2_2020","8","2","2020","37.75"
"1847f009-b425-4e62-8286-f20e52fb7ef5","1_12_2019","1","12","2019","8"
"1847f009-b425-4e62-8286-f20e52fb7ef5","1_1_2020","1","1","2020","15.5"
"b6380033-1ff3-456e-b518-a7666e0c72e7","9_2_2020","9","2","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","14_3_2020","14","3","2020","16"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","14_4_2020","14","4","2020","24"
"fcf15fac-0256-49af-b093-0235c4585e34","30_7_2020","30","7","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","20_5_2020","20","5","2020","50"
"d1515707-ab10-49c1-893e-a60b70bd0364","11_3_2020","11","3","2020","40"
"e881fa18-07fa-4d42-b765-66644d717b65","20_5_2020","20","5","2020","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","16_4_2020","16","4","2020","32.5"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","28_7_2020","28","7","2020","40"
"e716fa8b-62e8-463e-afad-ffbef362ade6","17_4_2020","17","4","2020","40"
"dc12c3f1-9757-4406-a012-57758bcad921","16_4_2020","16","4","2020","32"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","27_6_2020","27","6","2020","16"
"89a590ca-884f-4936-b62d-c8f76d79002c","14_3_2020","14","3","2020","19"
"89a590ca-884f-4936-b62d-c8f76d79002c","14_4_2020","14","4","2020","28"
"fcf15fac-0256-49af-b093-0235c4585e34","5_1_2020","5","1","2020","36.5"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","13_3_2020","13","3","2020","42"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","1_12_2019","1","12","2019","8"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","1_1_2020","1","1","2020","16"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","19_5_2020","19","5","2020","40"
"d1515707-ab10-49c1-893e-a60b70bd0364","12_3_2020","12","3","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","21_5_2020","21","5","2020","32.5"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","29_7_2020","29","7","2020","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","14_3_2020","14","3","2020","17.75"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","14_4_2020","14","4","2020","25.75"
"32cff9bb-65a2-4122-ad00-399992f58ea6","8_2_2020","8","2","2020","40"
"89a590ca-884f-4936-b62d-c8f76d79002c","8_2_2020","8","2","2020","41.5"
"fcf15fac-0256-49af-b093-0235c4585e34","13_3_2020","13","3","2020","39"
"fcf15fac-0256-49af-b093-0235c4585e34","14_3_2020","14","3","2020","22.166666666666668"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","12_3_2020","12","3","2020","41"
"e716fa8b-62e8-463e-afad-ffbef362ade6","32_8_2020","32","8","2020","40"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","19_5_2020","19","5","2020","8"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","29_7_2020","29","7","2020","40"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","16_4_2020","16","4","2020","31.75"
"4b9d592d-50e5-423c-b7e3-175aeea7e139","15_4_2020","15","4","2020","24.75"
"1847f009-b425-4e62-8286-f20e52fb7ef5","17_4_2020","17","4","2020","35.75"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","27_7_2020","27","7","2020","24"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","21_5_2020","21","5","2020","31"
"8aa34fdd-8885-4c15-a445-0b413705a326","11_3_2020","11","3","2020","40.5"
"d1515707-ab10-49c1-893e-a60b70bd0364","30_7_2020","30","7","2020","40"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","31_7_2020","31","7","2020","40"
"89fe4a65-76ab-4126-82e2-52f425c11f21","11_3_2020","11","3","2020","39.5"
"9fbd8b04-ea58-47df-bacb-6f14eedec3fa","30_7_2020","30","7","2020","40"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","19_5_2020","19","5","2020","41.5"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","51_11_2019","51","11","2019","38.25"
"b6380033-1ff3-456e-b518-a7666e0c72e7","18_4_2020","18","4","2020","33"
"b6380033-1ff3-456e-b518-a7666e0c72e7","18_5_2020","18","5","2020","2"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","11_3_2020","11","3","2020","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","6_2_2020","6","2","2020","47.5"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","31_7_2020","31","7","2020","41"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","16_4_2020","16","4","2020","29.5"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","24_6_2020","24","6","2020","8"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","19_5_2020","19","5","2020","34.25"
"1847f009-b425-4e62-8286-f20e52fb7ef5","15_4_2020","15","4","2020","19.5"
"32cff9bb-65a2-4122-ad00-399992f58ea6","16_4_2020","16","4","2020","38.5"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","9_2_2020","9","2","2020","42"
"8aa34fdd-8885-4c15-a445-0b413705a326","12_3_2020","12","3","2020","40.5"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","8_2_2020","8","2","2020","41"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","19_5_2020","19","5","2020","40"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","28_7_2020","28","7","2020","42.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","19_5_2020","19","5","2020","50.75"
"dc12c3f1-9757-4406-a012-57758bcad921","7_2_2020","7","2","2020","39"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","11_3_2020","11","3","2020","46.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","9_2_2020","9","2","2020","1"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","31_7_2020","31","7","2020","40"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","49_11_2019","49","11","2019","40"
"54573d03-85a0-4b2c-80e5-f3f4549e266b","15_4_2020","15","4","2020","23.75"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","26_6_2020","26","6","2020","45"
"32cff9bb-65a2-4122-ad00-399992f58ea6","13_3_2020","13","3","2020","51"
"8aa34fdd-8885-4c15-a445-0b413705a326","18_4_2020","18","4","2020","32"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","29_7_2020","29","7","2020","41.75"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","12_3_2020","12","3","2020","40"
"fcf15fac-0256-49af-b093-0235c4585e34","29_7_2020","29","7","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","27_7_2020","27","7","2020","24"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","50_11_2019","50","11","2019","49.5"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","18_4_2020","18","4","2020","28.5"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","18_4_2020","18","4","2020","33"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","5_1_2020","5","1","2020","50"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","8_2_2020","8","2","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","19_5_2020","19","5","2020","38.5"
"32cff9bb-65a2-4122-ad00-399992f58ea6","6_2_2020","6","2","2020","40"
"e716fa8b-62e8-463e-afad-ffbef362ade6","27_6_2020","27","6","2020","10"
"cc7eed86-e4df-4f32-a3d6-1f48a0bc7d98","19_5_2020","19","5","2020","41"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","6_2_2020","6","2","2020","39.75"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","14_3_2020","14","3","2020","20.5"
"6be2988f-3a43-4d88-b331-5d37b4a7aaab","14_4_2020","14","4","2020","27.5"
"89fe4a65-76ab-4126-82e2-52f425c11f21","28_7_2020","28","7","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","16_4_2020","16","4","2020","40.5"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","15_4_2020","15","4","2020","24"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","26_6_2020","26","6","2020","8"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","20_5_2020","20","5","2020","8.5"
"32cff9bb-65a2-4122-ad00-399992f58ea6","7_2_2020","7","2","2020","40.5"
"e881fa18-07fa-4d42-b765-66644d717b65","29_7_2020","29","7","2020","40"
"1847f009-b425-4e62-8286-f20e52fb7ef5","13_3_2020","13","3","2020","41.25"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","20_5_2020","20","5","2020","41"
"7cdcb7be-32fa-4231-8271-549422721c9b","13_3_2020","13","3","2020","43"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","7_2_2020","7","2","2020","38"
"fcf15fac-0256-49af-b093-0235c4585e34","15_4_2020","15","4","2020","24"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","9_2_2020","9","2","2020","35.5"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","9_2_2020","9","2","2020","44"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","10_3_2020","10","3","2020","50.5"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","21_5_2020","21","5","2020","8"
"32cff9bb-65a2-4122-ad00-399992f58ea6","17_4_2020","17","4","2020","45"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","8_2_2020","8","2","2020","40.5"
"d1515707-ab10-49c1-893e-a60b70bd0364","18_4_2020","18","4","2020","32"
"1847f009-b425-4e62-8286-f20e52fb7ef5","49_11_2019","49","11","2019","41"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","8_2_2020","8","2","2020","40"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","14_3_2020","14","3","2020","17.5"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","14_4_2020","14","4","2020","14.5"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","31_7_2020","31","7","2020","40"
"e716fa8b-62e8-463e-afad-ffbef362ade6","28_7_2020","28","7","2020","40"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","20_5_2020","20","5","2020","41"
"d1515707-ab10-49c1-893e-a60b70bd0364","8_2_2020","8","2","2020","40"
"e0778632-e76a-49ba-9b1d-eb01eb8d8df5","7_2_2020","7","2","2020","40"
"b6380033-1ff3-456e-b518-a7666e0c72e7","28_7_2020","28","7","2020","40"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","9_2_2020","9","2","2020","37.25"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","14_3_2020","14","3","2020","16"
"583ee621-6cb0-4fb0-b82e-f60232e3e57e","14_4_2020","14","4","2020","24.5"
"dc12c3f1-9757-4406-a012-57758bcad921","21_5_2020","21","5","2020","24"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","18_4_2020","18","4","2020","35.5"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","11_3_2020","11","3","2020","37.5"
"1847f009-b425-4e62-8286-f20e52fb7ef5","3_1_2020","3","1","2020","41"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","19_5_2020","19","5","2020","41.5"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","10_3_2020","10","3","2020","43"
"be11fac5-4825-4caa-b0d5-1e3b4f0ecae9","9_2_2020","9","2","2020","40.5"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","13_3_2020","13","3","2020","37.25"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","18_4_2020","18","4","2020","32"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","6_2_2020","6","2","2020","40"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","5_1_2020","5","1","2020","46"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","8_2_2020","8","2","2020","39.5"
"e881fa18-07fa-4d42-b765-66644d717b65","9_2_2020","9","2","2020","37.5"
"7cdcb7be-32fa-4231-8271-549422721c9b","10_3_2020","10","3","2020","44"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","12_3_2020","12","3","2020","42.75"
"49c65b55-8526-495b-94f2-3c653e2c1fb4","7_2_2020","7","2","2020","46.5"
"360c64e0-63a2-409c-b2f2-5a73c3bdf70b","20_5_2020","20","5","2020","39.5"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","17_4_2020","17","4","2020","40"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","9_2_2020","9","2","2020","40"
"e881fa18-07fa-4d42-b765-66644d717b65","13_3_2020","13","3","2020","36"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","17_4_2020","17","4","2020","40"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","15_4_2020","15","4","2020","21.5"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","6_2_2020","6","2","2020","34"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","7_2_2020","7","2","2020","41.5"
"fcf15fac-0256-49af-b093-0235c4585e34","19_5_2020","19","5","2020","37.75"
"75684d5f-2ab3-4aa8-a82b-e084b10f94b4","17_4_2020","17","4","2020","40.75"
"1847f009-b425-4e62-8286-f20e52fb7ef5","2_1_2020","2","1","2020","38.5"
"e881fa18-07fa-4d42-b765-66644d717b65","8_2_2020","8","2","2020","36.5"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","13_3_2020","13","3","2020","41"
"7cdcb7be-32fa-4231-8271-549422721c9b","11_3_2020","11","3","2020","52.5"
"41c4233e-bb22-44f2-bcb4-8f01061c0c28","6_2_2020","6","2","2020","40.5"
"5880d293-567a-4b4a-bdb4-3cf7d9315181","49_11_2019","49","11","2019","40"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","18_4_2020","18","4","2020","34.5"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","17_4_2020","17","4","2020","33.5"
"7cdcb7be-32fa-4231-8271-549422721c9b","12_3_2020","12","3","2020","66.25"
"b6380033-1ff3-456e-b518-a7666e0c72e7","10_3_2020","10","3","2020","40.5"
"dc12c3f1-9757-4406-a012-57758bcad921","14_3_2020","14","3","2020","16"
"dc12c3f1-9757-4406-a012-57758bcad921","14_4_2020","14","4","2020","25"
"e716fa8b-62e8-463e-afad-ffbef362ade6","6_2_2020","6","2","2020","53.5"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","14_3_2020","14","3","2020","16.5"
"6c9b5da3-bd2e-460c-98d9-f30f76867355","14_4_2020","14","4","2020","25.5"
"fcf15fac-0256-49af-b093-0235c4585e34","2_1_2020","2","1","2020","46"
"a415e194-bf55-4e97-8ee7-a7fa540ecc8e","6_2_2020","6","2","2020","40"
"451a7fae-82fb-40f7-b9d1-c71ab4fdef32","19_5_2020","19","5","2020","41.75"
"d1515707-ab10-49c1-893e-a60b70bd0364","14_3_2020","14","3","2020","16"
"d1515707-ab10-49c1-893e-a60b70bd0364","14_4_2020","14","4","2020","24"
"0d2a7e56-1519-4225-b7e3-ee857fd014d2","6_2_2020","6","2","2020","41.5"
"8aa34fdd-8885-4c15-a445-0b413705a326","14_3_2020","14","3","2020","16"
"8aa34fdd-8885-4c15-a445-0b413705a326","14_4_2020","14","4","2020","24.5"
"343a795c-7ee4-40d1-8ef5-f93b85059a50","6_2_2020","6","2","2020","37.5"
"32cff9bb-65a2-4122-ad00-399992f58ea6","18_4_2020","18","4","2020","34"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","14_3_2020","14","3","2020","15"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","14_4_2020","14","4","2020","25.5"
"2da05f36-663d-45bd-bf97-407b305b74bf","20_5_2020","20","5","2020","44.5"
"f3c0fc94-161b-4960-ae2c-82fa663d1143","9_2_2020","9","2","2020","40"
"4e010ff2-d5a1-42a6-aaaf-0a37e122cffb","27_7_2020","27","7","2020","8"
"19ba4751-2172-4be0-bf24-54c8ee2ee1c4","16_4_2020","16","4","2020","32"
"b4c98e99-8265-4890-85fa-04aff6ab5b13","17_4_2020","17","4","2020","42"
"7cdcb7be-32fa-4231-8271-549422721c9b","15_4_2020","15","4","2020","24"
"fcf15fac-0256-49af-b093-0235c4585e34","3_1_2020","3","1","2020","51.5"
"fcf15fac-0256-49af-b093-0235c4585e34","4_1_2020","4","1","2020","41.75"
"fcf15fac-0256-49af-b093-0235c4585e34","9_2_2020","9","2","2020","43"
